Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,BANZORA PALLY,1,DOMESTIC,295,221,11001.0,122.35
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,BOLLIKONDA,1,DOMESTIC,222,174,7527.0,93.35
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,CHANDRRU KONDA,1,DOMESTIC,774,486,37078.0,334.61
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,CHINNA KORPOLE,1,DOMESTIC,226,154,8987.0,108.44
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,DEEKSHA KUNTA,1,DOMESTIC,584,0,0.0,304.245
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,GOTLA KONDA,1,DOMESTIC,174,0,0.0,45.97
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,GUNDRAPALLY,1,DOMESTIC,437,354,29658.0,268.25
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,Gollapally,1,DOMESTIC,4,4,257.0,4.0
WARANGAL,NARSAMPET,NEKKONDA,NEKKONDA,MADIPALLY,1,DOMESTIC,227,0,0.0,59.45
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,KATRIAL,1,DOMESTIC,673,520,35290.0,478.868
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,KOTHAPALLI (WEST),1,DOMESTIC,522,391,24085.0,376.06
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,KUMMARIGUDEM,1,DOMESTIC,47,13,861.0,32.76
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,LAIBARTHI,1,DOMESTIC,853,573,32253.0,603.36
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,NALLABELLY-I,1,DOMESTIC,868,578,30455.0,570.07
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,R D THANDA,1,DOMESTIC,140,56,183.0,71.87
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,RAMAVARAM,1,DOMESTIC,383,306,13384.0,245.18
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,TEKULATANDA,1,DOMESTIC,30,0,0.0,16.5
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,UPPARAPALLI,1,DOMESTIC,613,413,22154.0,393.606
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,RAJARAJESWARINAGAR,1,DOMESTIC,113,0,0.0,84.896
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,UPLOOR,1,DOMESTIC,1525,0,0.0,1341.349
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONKAL,1,DOMESTIC,1094,0,0.0,811.986
