Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
MAHABUBABAD,THORRUR,MARIPEDA,NARASIMHULAPETA,ERRA KUNTA THANDA,1,DOMESTIC,11,0,0.0,3.5
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,ENUGALLU,ENUGALLU,1,DOMESTIC,1144,0,0.0,637.616
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,RAVOOR,1,DOMESTIC,67,53,9645.0,42.95
WARANGAL,RURAL WARANGAL,WARDHANNAPET,MYLARAM,POTHIREDDYPALLI,1,DOMESTIC,176,0,0.0,98.73
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,KOTHUR,1,DOMESTIC,726,0,0.0,441.3
WARANGAL,RURAL WARANGAL,WARDHANNAPET,WARDHANNAPET,DIVITIPALLI,1,DOMESTIC,183,0,0.0,104.21
KHAMMAM,WYRA,WYRA,BONAKAL,PEDABEERAVALLY,1,DOMESTIC,547,0,0.0,285.08
KHAMMAM,WYRA,WYRA,WYRA (RURAL),GOLLENPADU,1,DOMESTIC,524,0,0.0,203.88
KHAMMAM,WYRA,WYRA,WYRA (RURAL),GOVINDHAPURAM,1,DOMESTIC,106,95,13116.0,30.02
ADILABAD,UTNOOR,UTNOOR,UTNOOR,LAKKARAM,1,DOMESTIC,1276,1002,105040.0,581.927
ADILABAD,UTNOOR,UTNOOR,UTNOOR,SALEWADA (B),1,DOMESTIC,44,0,0.0,10.56
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,GORREKUNTA,GARIB NAGAR,1,DOMESTIC,664,620,49714.0,504.7
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,ANJEE,1,DOMESTIC,147,140,24700.0,47.776
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,INDERVELLY,1,DOMESTIC,2178,1871,217713.0,1185.228
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,SAKARAM THANDA,1,DOMESTIC,30,30,3450.0,6.586
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,SALEGUDA,1,DOMESTIC,55,55,5864.0,13.844
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,SAMAKA,1,DOMESTIC,71,70,5438.0,42.405
ADILABAD,UTNOOR,UTNOOR,NARNOOR,DEVARIGUDA,1,DOMESTIC,21,21,3722.0,5.04
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KUNIKASA,1,DOMESTIC,44,44,2709.0,8.52
ADILABAD,UTNOOR,UTNOOR,NARNOOR,PUNNAGUDA,1,DOMESTIC,46,0,0.0,16.92
ADILABAD,UTNOOR,UTNOOR,NARNOOR,PUNNAGUDA (S),1,DOMESTIC,6,6,6931.0,1.08
ADILABAD,UTNOOR,UTNOOR,NARNOOR,PUSIGUDA,1,DOMESTIC,47,0,0.0,11.8
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,LACHIMPOOR,1,DOMESTIC,3,0,0.0,0.72
ADILABAD,UTNOOR,UTNOOR,SIRIKONDA,LAKHAMPUR,1,DOMESTIC,29,0,0.0,7.23
ADILABAD,UTNOOR,UTNOOR,UTNOOR,BHEEMGUDA,1,DOMESTIC,13,0,0.0,5.314
ADILABAD,UTNOOR,UTNOOR,UTNOOR,JAITHURAMTANDA H/O N,1,DOMESTIC,51,0,0.0,11.01
ADILABAD,UTNOOR,UTNOOR,UTNOOR,JENDAGUDA,1,DOMESTIC,10,0,0.0,2.4
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,KUPTI,1,DOMESTIC,114,91,9237.0,30.18
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-IV,BORGAON (P),1,DOMESTIC,39,0,0.0,16.07
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-IV,L7,1,DOMESTIC,3870,3837,506661.0,6160.217
WARANGAL,WARANGAL,MULUGU ROAD,AREPALLY,ENUMAMULA,1,DOMESTIC,2169,1742,152421.0,1512.219
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,UMRI (B),1,DOMESTIC,61,57,5726.0,17.899
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,GOKUL NAGAR,1,DOMESTIC,4,0,0.0,0.936
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,GOPAL SING THANDA,1,DOMESTIC,24,0,0.0,8.756
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,PAKIDIGUDA,1,DOMESTIC,15,0,0.0,3.156
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,PATA GUDA(D),1,DOMESTIC,37,0,0.0,7.799
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,PATAGUDA,1,DOMESTIC,4,0,0.0,0.96
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,PATAGUDA (W),1,DOMESTIC,9,0,0.0,2.439
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BODDIGUDA,1,DOMESTIC,44,44,6479.0,10.56
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BOPPA POOR,1,DOMESTIC,69,0,0.0,22.212
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KHANDOW,1,DOMESTIC,220,0,0.0,52.6
